Date,Store,Product,Price,Cost,Units_Sold,Promo,Holiday
2024-07-27,Store_B,Water,7.96,4.0,727,0,0
2024-07-27,Store_C,Water,8.04,4.0,702,0,0
2024-07-28,Store_A,Cola,12.17,7.0,542,0,0
2024-07-28,Store_B,Cola,12.28,7.0,535,0,0
2024-07-28,Store_C,Cola,12.2,7.0,594,0,0
2024-07-28,Store_A,Chips,18.92,11.0,366,0,0
2024-07-28,Store_B,Chips,19.89,11.0,322,0,0
2024-07-28,Store_C,Chips,20.54,11.0,331,0,0
2024-07-28,Store_A,Water,7.07,4.0,1085,1,0
2024-07-28,Store_B,Water,6.96,4.0,1208,1,0
2024-07-28,Store_C,Water,8.03,4.0,724,0,0
2024-07-29,Store_A,Cola,10.93,7.0,708,1,0
2024-07-29,Store_B,Cola,12.01,7.0,461,0,0
2024-07-29,Store_C,Cola,11.86,7.0,487,0,0
2024-07-29,Store_A,Chips,20.56,11.0,267,0,0
2024-07-29,Store_B,Chips,20.32,11.0,286,0,0
2024-07-29,Store_C,Chips,18.81,11.0,312,0,0
2024-07-29,Store_A,Water,8.02,4.0,693,0,0
2024-07-29,Store_B,Water,7.88,4.0,689,0,0
2024-07-29,Store_C,Water,7.94,4.0,611,0,0
2024-07-30,Store_A,Cola,10.86,7.0,697,1,0
2024-07-30,Store_B,Cola,12.01,7.0,457,0,0
2024-07-30,Store_C,Cola,11.93,7.0,491,0,0
2024-07-30,Store_A,Chips,20.43,11.0,293,0,0
2024-07-30,Store_B,Chips,19.69,11.0,316,0,0
2024-07-30,Store_C,Chips,20.27,11.0,267,0,0
2024-07-30,Store_A,Water,8.05,4.0,694,0,0
2024-07-30,Store_B,Water,7.1,4.0,1030,1,0
2024-07-30,Store_C,Water,7.02,4.0,980,1,0
2024-07-31,Store_A,Cola,10.9,7.0,688,1,0
2024-07-31,Store_B,Cola,12.01,7.0,467,0,0
2024-07-31,Store_C,Cola,12.13,7.0,536,0,0
2024-07-31,Store_A,Chips,20.09,11.0,300,0,0
2024-07-31,Store_B,Chips,18.45,11.0,336,0,0
2024-07-31,Store_C,Chips,19.6,11.0,298,0,0
2024-07-31,Store_A,Water,7.2,4.0,1005,1,0
2024-07-31,Store_B,Water,7.0,4.0,881,1,0
2024-07-31,Store_C,Water,7.39,4.0,893,1,0
2024-08-01,Store_A,Cola,12.2,7.0,504,0,0
2024-08-01,Store_B,Cola,12.07,7.0,505,0,0
2024-08-01,Store_C,Cola,12.12,7.0,518,0,0
2024-08-01,Store_A,Chips,19.55,11.0,315,0,0
2024-08-01,Store_B,Chips,20.25,11.0,285,0,0
2024-08-01,Store_C,Chips,20.57,11.0,296,0,0
2024-08-01,Store_A,Water,8.04,4.0,695,0,0
2024-08-01,Store_B,Water,6.98,4.0,1039,1,0
2024-08-01,Store_C,Water,7.27,4.0,972,1,0
2024-08-02,Store_A,Cola,12.12,7.0,444,0,0
2024-08-02,Store_B,Cola,11.92,7.0,512,0,0
2024-08-02,Store_C,Cola,12.03,7.0,478,0,0
2024-08-02,Store_A,Chips,19.39,11.0,272,0,0
2024-08-02,Store_B,Chips,19.38,11.0,313,0,0
2024-08-02,Store_C,Chips,21.23,11.0,285,0,0
2024-08-02,Store_A,Water,7.83,4.0,673,0,0
2024-08-02,Store_B,Water,8.24,4.0,607,0,0
2024-08-02,Store_C,Water,8.05,4.0,608,0,0
2024-08-03,Store_A,Cola,11.61,7.0,554,0,0
2024-08-03,Store_B,Cola,11.77,7.0,534,0,0
2024-08-03,Store_C,Cola,11.3,7.0,610,0,0
2024-08-03,Store_A,Chips,19.79,11.0,299,0,0
2024-08-03,Store_B,Chips,17.97,11.0,528,1,0
2024-08-03,Store_C,Chips,19.95,11.0,334,0,0
2024-08-03,Store_A,Water,7.97,4.0,785,0,0
2024-08-03,Store_B,Water,8.0,4.0,684,0,0
2024-08-03,Store_C,Water,7.03,4.0,1161,1,0
2024-08-04,Store_A,Cola,10.77,7.0,847,1,0
2024-08-04,Store_B,Cola,11.84,7.0,572,0,0
2024-08-04,Store_C,Cola,11.96,7.0,604,0,0
2024-08-04,Store_A,Chips,20.14,11.0,321,0,0
2024-08-04,Store_B,Chips,20.37,11.0,336,0,0
2024-08-04,Store_C,Chips,19.95,11.0,340,0,0
2024-08-04,Store_A,Water,7.84,4.0,717,0,0
2024-08-04,Store_B,Water,7.61,4.0,781,0,0
2024-08-04,Store_C,Water,8.1,4.0,739,0,0
2024-08-05,Store_A,Cola,11.93,7.0,501,0,0
2024-08-05,Store_B,Cola,12.14,7.0,506,0,0
2024-08-05,Store_C,Cola,11.98,7.0,479,0,0
2024-08-05,Store_A,Chips,20.59,11.0,291,0,0
2024-08-05,Store_B,Chips,19.98,11.0,303,0,0
2024-08-05,Store_C,Chips,19.77,11.0,290,0,0
2024-08-05,Store_A,Water,8.11,4.0,622,0,0
2024-08-05,Store_B,Water,7.8,4.0,711,0,0
2024-08-05,Store_C,Water,8.07,4.0,637,0,0
2024-08-06,Store_A,Cola,12.06,7.0,505,0,0
2024-08-06,Store_B,Cola,10.86,7.0,728,1,0
2024-08-06,Store_C,Cola,12.73,7.0,470,0,0
2024-08-06,Store_A,Chips,21.13,11.0,273,0,0
2024-08-06,Store_B,Chips,17.72,11.0,517,1,0
2024-08-06,Store_C,Chips,19.61,11.0,312,0,0
2024-08-06,Store_A,Water,8.34,4.0,580,0,0
2024-08-06,Store_B,Water,7.85,4.0,694,0,0
2024-08-06,Store_C,Water,7.93,4.0,621,0,0
2024-08-07,Store_A,Cola,10.92,7.0,742,1,0
2024-08-07,Store_B,Cola,12.77,7.0,455,0,0
2024-08-07,Store_C,Cola,11.85,7.0,527,0,0
2024-08-07,Store_A,Chips,20.51,11.0,283,0,0
2024-08-07,Store_B,Chips,20.71,11.0,251,0,0
2024-08-07,Store_C,Chips,20.01,11.0,338,0,0
2024-08-07,Store_A,Water,7.86,4.0,683,0,0
2024-08-07,Store_B,Water,7.2,4.0,1026,1,0
2024-08-07,Store_C,Water,8.24,4.0,659,0,0
2024-08-08,Store_A,Cola,11.63,7.0,553,0,0
2024-08-08,Store_B,Cola,12.14,7.0,468,0,0
2024-08-08,Store_C,Cola,11.79,7.0,512,0,0
2024-08-08,Store_A,Chips,18.0,11.0,483,1,0
2024-08-08,Store_B,Chips,19.78,11.0,313,0,0
2024-08-08,Store_C,Chips,19.8,11.0,274,0,0
2024-08-08,Store_A,Water,8.25,4.0,657,0,0
2024-08-08,Store_B,Water,8.03,4.0,632,0,0
2024-08-08,Store_C,Water,7.91,4.0,649,0,0
2024-08-09,Store_A,Cola,12.04,7.0,495,0,0
2024-08-09,Store_B,Cola,10.63,7.0,813,1,0
2024-08-09,Store_C,Cola,10.87,7.0,737,1,0
2024-08-09,Store_A,Chips,20.22,11.0,314,0,0
2024-08-09,Store_B,Chips,18.79,11.0,311,0,0
2024-08-09,Store_C,Chips,19.34,11.0,321,0,0
2024-08-09,Store_A,Water,7.35,4.0,992,1,0
2024-08-09,Store_B,Water,8.06,4.0,644,0,0
2024-08-09,Store_C,Water,8.08,4.0,600,0,0
2024-08-10,Store_A,Cola,11.89,7.0,590,0,0
2024-08-10,Store_B,Cola,11.81,7.0,590,0,0
2024-08-10,Store_C,Cola,10.81,7.0,893,1,0
2024-08-10,Store_A,Chips,19.72,11.0,337,0,0
2024-08-10,Store_B,Chips,18.27,11.0,536,1,0
2024-08-10,Store_C,Chips,18.06,11.0,509,1,0
2024-08-10,Store_A,Water,8.24,4.0,711,0,0
2024-08-10,Store_B,Water,8.04,4.0,724,0,0
2024-08-10,Store_C,Water,7.52,4.0,840,0,0
2024-08-11,Store_A,Cola,10.35,7.0,930,1,0
2024-08-11,Store_B,Cola,11.2,7.0,841,1,0
2024-08-11,Store_C,Cola,11.82,7.0,589,0,0
2024-08-11,Store_A,Chips,20.25,11.0,305,0,0
2024-08-11,Store_B,Chips,19.62,11.0,310,0,0
2024-08-11,Store_C,Chips,19.53,11.0,379,0,0
2024-08-11,Store_A,Water,7.99,4.0,718,0,0
2024-08-11,Store_B,Water,8.11,4.0,797,0,0
2024-08-11,Store_C,Water,8.34,4.0,651,0,0
2024-08-12,Store_A,Cola,10.88,7.0,784,1,0
2024-08-12,Store_B,Cola,11.58,7.0,522,0,0
2024-08-12,Store_C,Cola,12.18,7.0,491,0,0
2024-08-12,Store_A,Chips,20.05,11.0,283,0,0
2024-08-12,Store_B,Chips,18.34,11.0,425,1,0
2024-08-12,Store_C,Chips,19.9,11.0,325,0,0
2024-08-12,Store_A,Water,7.62,4.0,767,0,0
2024-08-12,Store_B,Water,7.97,4.0,645,0,0
2024-08-12,Store_C,Water,8.14,4.0,637,0,0
2024-08-13,Store_A,Cola,11.08,7.0,730,1,0
2024-08-13,Store_B,Cola,11.9,7.0,502,0,0
2024-08-13,Store_C,Cola,12.3,7.0,462,0,0
2024-08-13,Store_A,Chips,18.96,11.0,310,0,0
2024-08-13,Store_B,Chips,19.18,11.0,351,0,0
2024-08-13,Store_C,Chips,19.74,11.0,280,0,0
2024-08-13,Store_A,Water,7.9,4.0,650,0,0
2024-08-13,Store_B,Water,7.4,4.0,915,1,0
2024-08-13,Store_C,Water,8.14,4.0,667,0,0
2024-08-14,Store_A,Cola,11.76,7.0,500,0,0
2024-08-14,Store_B,Cola,11.08,7.0,757,1,0
2024-08-14,Store_C,Cola,12.13,7.0,534,0,0
2024-08-14,Store_A,Chips,19.34,11.0,326,0,0
2024-08-14,Store_B,Chips,19.95,11.0,293,0,0
2024-08-14,Store_C,Chips,19.38,11.0,326,0,0
2024-08-14,Store_A,Water,7.47,4.0,758,0,0
2024-08-14,Store_B,Water,8.08,4.0,704,0,0
2024-08-14,Store_C,Water,7.81,4.0,666,0,0
2024-08-15,Store_A,Cola,11.83,7.0,464,0,0
2024-08-15,Store_B,Cola,12.15,7.0,477,0,0
2024-08-15,Store_C,Cola,12.13,7.0,471,0,0
2024-08-15,Store_A,Chips,20.14,11.0,282,0,0
2024-08-15,Store_B,Chips,20.42,11.0,276,0,0
2024-08-15,Store_C,Chips,19.62,11.0,326,0,0
2024-08-15,Store_A,Water,7.02,4.0,1173,1,0
2024-08-15,Store_B,Water,7.07,4.0,1023,1,0
2024-08-15,Store_C,Water,7.59,4.0,754,0,0
2024-08-16,Store_A,Cola,11.09,7.0,875,1,0
2024-08-16,Store_B,Cola,11.9,7.0,474,0,0
2024-08-16,Store_C,Cola,11.72,7.0,482,0,0
2024-08-16,Store_A,Chips,19.0,11.0,340,0,0
2024-08-16,Store_B,Chips,20.11,11.0,280,0,0
2024-08-16,Store_C,Chips,19.39,11.0,321,0,0
2024-08-16,Store_A,Water,7.09,4.0,1118,1,0
2024-08-16,Store_B,Water,7.66,4.0,655,0,0
2024-08-16,Store_C,Water,8.03,4.0,618,0,0
2024-08-17,Store_A,Cola,12.28,7.0,499,0,0
2024-08-17,Store_B,Cola,11.6,7.0,593,0,0
2024-08-17,Store_C,Cola,12.01,7.0,546,0,0
2024-08-17,Store_A,Chips,18.46,11.0,334,0,0
2024-08-17,Store_B,Chips,21.66,11.0,304,0,0
2024-08-17,Store_C,Chips,20.2,11.0,361,0,0
2024-08-17,Store_A,Water,8.14,4.0,682,0,0
2024-08-17,Store_B,Water,8.22,4.0,736,0,0
2024-08-17,Store_C,Water,8.11,4.0,694,0,0
2024-08-18,Store_A,Cola,11.02,7.0,896,1,0
2024-08-18,Store_B,Cola,11.65,7.0,618,0,0
2024-08-18,Store_C,Cola,10.91,7.0,851,1,0
2024-08-18,Store_A,Chips,19.88,11.0,321,0,0
2024-08-18,Store_B,Chips,20.38,11.0,341,0,0
2024-08-18,Store_C,Chips,18.66,11.0,466,1,0
2024-08-18,Store_A,Water,8.2,4.0,610,0,0
2024-08-18,Store_B,Water,8.23,4.0,606,0,0
2024-08-18,Store_C,Water,7.93,4.0,796,0,0
2024-08-19,Store_A,Cola,11.06,7.0,782,1,0
2024-08-19,Store_B,Cola,12.48,7.0,476,0,0
2024-08-19,Store_C,Cola,12.22,7.0,441,0,0
2024-08-19,Store_A,Chips,20.18,11.0,289,0,0
2024-08-19,Store_B,Chips,20.77,11.0,282,0,0
2024-08-19,Store_C,Chips,20.79,11.0,283,0,0
2024-08-19,Store_A,Water,8.17,4.0,596,0,0
2024-08-19,Store_B,Water,8.08,4.0,679,0,0
2024-08-19,Store_C,Water,7.92,4.0,689,0,0
2024-08-20,Store_A,Cola,11.74,7.0,511,0,0
2024-08-20,Store_B,Cola,12.03,7.0,492,0,0
2024-08-20,Store_C,Cola,10.35,7.0,885,1,0
2024-08-20,Store_A,Chips,17.91,11.0,449,1,0
2024-08-20,Store_B,Chips,20.2,11.0,316,0,0
2024-08-20,Store_C,Chips,20.25,11.0,273,0,0
2024-08-20,Store_A,Water,8.13,4.0,666,0,0
2024-08-20,Store_B,Water,7.13,4.0,1097,1,0
2024-08-20,Store_C,Water,8.15,4.0,642,0,0
2024-08-21,Store_A,Cola,12.27,7.0,514,0,0
2024-08-21,Store_B,Cola,12.2,7.0,490,0,0
2024-08-21,Store_C,Cola,11.68,7.0,547,0,0
2024-08-21,Store_A,Chips,20.37,11.0,300,0,0
2024-08-21,Store_B,Chips,20.25,11.0,297,0,0
2024-08-21,Store_C,Chips,18.01,11.0,500,1,0
2024-08-21,Store_A,Water,7.3,4.0,1080,1,0
2024-08-21,Store_B,Water,8.44,4.0,622,0,0
2024-08-21,Store_C,Water,8.61,4.0,584,0,0
2024-08-22,Store_A,Cola,12.33,7.0,492,0,0
2024-08-22,Store_B,Cola,11.59,7.0,532,0,0
2024-08-22,Store_C,Cola,11.21,7.0,742,1,0
2024-08-22,Store_A,Chips,17.79,11.0,485,1,0
2024-08-22,Store_B,Chips,19.99,11.0,286,0,0
2024-08-22,Store_C,Chips,17.6,11.0,483,1,0
2024-08-22,Store_A,Water,8.27,4.0,544,0,0
2024-08-22,Store_B,Water,8.02,4.0,735,0,0
2024-08-22,Store_C,Water,8.21,4.0,634,0,0
2024-08-23,Store_A,Cola,11.78,7.0,517,0,0
2024-08-23,Store_B,Cola,12.04,7.0,533,0,0
2024-08-23,Store_C,Cola,10.68,7.0,810,1,0
2024-08-23,Store_A,Chips,19.86,11.0,292,0,0
2024-08-23,Store_B,Chips,19.73,11.0,308,0,0
2024-08-23,Store_C,Chips,19.95,11.0,313,0,0
2024-08-23,Store_A,Water,8.0,4.0,722,0,0
2024-08-23,Store_B,Water,7.75,4.0,698,0,0
2024-08-23,Store_C,Water,8.22,4.0,614,0,0
2024-08-24,Store_A,Cola,12.4,7.0,494,0,0
2024-08-24,Store_B,Cola,11.98,7.0,552,0,0
2024-08-24,Store_C,Cola,11.46,7.0,616,0,0
2024-08-24,Store_A,Chips,19.99,11.0,382,0,0
2024-08-24,Store_B,Chips,19.65,11.0,329,0,0
2024-08-24,Store_C,Chips,19.92,11.0,353,0,0
2024-08-24,Store_A,Water,7.99,4.0,734,0,0
2024-08-24,Store_B,Water,7.89,4.0,711,0,0
2024-08-24,Store_C,Water,8.47,4.0,665,0,0
2024-08-25,Store_A,Cola,11.9,7.0,562,0,0
2024-08-25,Store_B,Cola,11.8,7.0,622,0,0
2024-08-25,Store_C,Cola,10.83,7.0,922,1,0
2024-08-25,Store_A,Chips,20.05,11.0,387,0,0
2024-08-25,Store_B,Chips,18.38,11.0,499,1,0
2024-08-25,Store_C,Chips,20.18,11.0,353,0,0
2024-08-25,Store_A,Water,8.25,4.0,707,0,0
2024-08-25,Store_B,Water,8.41,4.0,692,0,0
2024-08-25,Store_C,Water,7.93,4.0,738,0,0
2024-08-26,Store_A,Cola,11.92,7.0,521,0,0
2024-08-26,Store_B,Cola,10.68,7.0,782,1,0
2024-08-26,Store_C,Cola,10.7,7.0,837,1,0
2024-08-26,Store_A,Chips,19.55,11.0,319,0,0
2024-08-26,Store_B,Chips,20.03,11.0,289,0,0
2024-08-26,Store_C,Chips,21.85,11.0,261,0,0
2024-08-26,Store_A,Water,8.07,4.0,682,0,0
2024-08-26,Store_B,Water,8.52,4.0,594,0,0
2024-08-26,Store_C,Water,8.16,4.0,589,0,0
2024-08-27,Store_A,Cola,10.8,7.0,814,1,0
2024-08-27,Store_B,Cola,12.4,7.0,411,0,0
2024-08-27,Store_C,Cola,10.5,7.0,796,1,0
2024-08-27,Store_A,Chips,17.86,11.0,492,1,0
2024-08-27,Store_B,Chips,20.02,11.0,291,0,0
2024-08-27,Store_C,Chips,19.49,11.0,305,0,0
2024-08-27,Store_A,Water,7.05,4.0,1096,1,0
2024-08-27,Store_B,Water,7.91,4.0,686,0,0
2024-08-27,Store_C,Water,7.15,4.0,1034,1,0
